statement_type,canonical_row_id,master_display_label,output_period,value,source_file,source_sheet,source_column,raw_line_label,raw_concept,source_method,derivation_formula
balance_sheet,html:cash-and-due-from-banks,Cash and due from banks,1Q19,4026.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-04-23_0000004962-19-000031.xlsx,Balance Sheet,"March 31, 2019",Cash and due from banks,html:cash-and-due-from-banks,reported,
balance_sheet,html:interest-bearing-deposits-in-other-banks-includes-securities-purchased-under-resale-agreements-2019-308-2018-64,"Interest-bearing deposits in other banks (includes securities purchased under resale agreements: 2019, $308; 2018, $64)",1Q19,29110.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-04-23_0000004962-19-000031.xlsx,Balance Sheet,"March 31, 2019","Interest-bearing deposits in other banks (includes securities purchased under resale agreements: 2019, $308; 2018, $64)",html:interest-bearing-deposits-in-other-banks-includes-securities-purchased-under-resale-agreements-2019-308-2018-64,reported,
balance_sheet,html:short-term-investment-securities,Short-term investment securities,1Q19,41.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-04-23_0000004962-19-000031.xlsx,Balance Sheet,"March 31, 2019",Short-term investment securities,html:short-term-investment-securities,reported,
balance_sheet,html:total-cash-and-cash-equivalents,Total cash and cash equivalents,1Q19,33177.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-04-23_0000004962-19-000031.xlsx,Balance Sheet,"March 31, 2019",Total cash and cash equivalents,html:total-cash-and-cash-equivalents,reported,
balance_sheet,html:card-member-receivables-includes-gross-receivables-available-to-settle-obligations-of-a-consolidated-variable-interest-entity-2019-7-758-2018-8-539-less-reserves-2019-608-2018-573,"Card Member receivables (includes gross receivables available to settle obligations of a consolidated variable interest entity: 2019, $7,758; 2018, $8,539), less reserves: 2019, $608; 2018, $573",1Q19,56227.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-04-23_0000004962-19-000031.xlsx,Balance Sheet,"March 31, 2019","Card Member receivables (includes gross receivables available to settle obligations of a consolidated variable interest entity: 2019, $7,758; 2018, $8,539), less reserves: 2019, $608; 2018, $573",html:card-member-receivables-includes-gross-receivables-available-to-settle-obligations-of-a-consolidated-variable-interest-entity-2019-7-758-2018-8-539-less-reserves-2019-608-2018-573,reported,
balance_sheet,html:other-receivables-less-reserves-2019-25-2018-25,"Other receivables, less reserves: 2019, $25; 2018, $25",1Q19,3128.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-04-23_0000004962-19-000031.xlsx,Balance Sheet,"March 31, 2019","Other receivables, less reserves: 2019, $25; 2018, $25",html:other-receivables-less-reserves-2019-25-2018-25,reported,
balance_sheet,html:card-member-loans-includes-gross-loans-available-to-settle-obligations-of-a-consolidated-variable-interest-entity-2019-31-495-2018-33-194-less-reserves-2019-2-121-2018-2-134,"Card Member loans (includes gross loans available to settle obligations of a consolidated variable interest entity: 2019, $31,495; 2018, $33,194), less reserves: 2019, $2,121; 2018, $2,134",1Q19,78874.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-04-23_0000004962-19-000031.xlsx,Balance Sheet,"March 31, 2019","Card Member loans (includes gross loans available to settle obligations of a consolidated variable interest entity: 2019, $31,495; 2018, $33,194), less reserves: 2019, $2,121; 2018, $2,134",html:card-member-loans-includes-gross-loans-available-to-settle-obligations-of-a-consolidated-variable-interest-entity-2019-31-495-2018-33-194-less-reserves-2019-2-121-2018-2-134,reported,
balance_sheet,html:other-loans-less-reserves-2019-129-2018-124,"Other loans, less reserves: 2019, $129; 2018, $124",1Q19,3965.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-04-23_0000004962-19-000031.xlsx,Balance Sheet,"March 31, 2019","Other loans, less reserves: 2019, $129; 2018, $124",html:other-loans-less-reserves-2019-129-2018-124,reported,
balance_sheet,html:investment-securities,Investment securities,1Q19,6457.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-04-23_0000004962-19-000031.xlsx,Balance Sheet,"March 31, 2019",Investment securities,html:investment-securities,reported,
balance_sheet,html:premises-and-equipment-less-accumulated-depreciation-and-amortization-2019-6-315-2018-6-015,"Premises and equipment, less accumulated depreciation and amortization: 2019, $6,315; 2018, $6,015",1Q19,4479.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-04-23_0000004962-19-000031.xlsx,Balance Sheet,"March 31, 2019","Premises and equipment, less accumulated depreciation and amortization: 2019, $6,315; 2018, $6,015",html:premises-and-equipment-less-accumulated-depreciation-and-amortization-2019-6-315-2018-6-015,reported,
balance_sheet,html:other-assets-includes-restricted-cash-of-consolidated-variable-interest-entities-2019-84-2018-70,"Other assets (includes restricted cash of consolidated variable interest entities: 2019, $84; 2018, $70)",1Q19,10886.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-04-23_0000004962-19-000031.xlsx,Balance Sheet,"March 31, 2019","Other assets (includes restricted cash of consolidated variable interest entities: 2019, $84; 2018, $70)",html:other-assets-includes-restricted-cash-of-consolidated-variable-interest-entities-2019-84-2018-70,reported,
balance_sheet,html:total-assets,Total assets,1Q19,197193.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-04-23_0000004962-19-000031.xlsx,Balance Sheet,"March 31, 2019",Total assets,html:total-assets,reported,
balance_sheet,html:customer-deposits,Customer deposits,1Q19,72857.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-04-23_0000004962-19-000031.xlsx,Balance Sheet,"March 31, 2019",Customer deposits,html:customer-deposits,reported,
balance_sheet,html:travelers-cheques-and-other-prepaid-products,Travelers Cheques and other prepaid products,1Q19,2223.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-04-23_0000004962-19-000031.xlsx,Balance Sheet,"March 31, 2019",Travelers Cheques and other prepaid products,html:travelers-cheques-and-other-prepaid-products,reported,
balance_sheet,html:accounts-payable,Accounts payable,1Q19,16162.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-04-23_0000004962-19-000031.xlsx,Balance Sheet,"March 31, 2019",Accounts payable,html:accounts-payable,reported,
balance_sheet,html:short-term-borrowings,Short-term borrowings,1Q19,2028.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-04-23_0000004962-19-000031.xlsx,Balance Sheet,"March 31, 2019",Short-term borrowings,html:short-term-borrowings,reported,
balance_sheet,html:long-term-debt-includes-debt-issued-by-consolidated-variable-interest-entities-2019-19-538-2018-19-509,"Long-term debt (includes debt issued by consolidated variable interest entities: 2019, $19,538; 2018, $19,509)",1Q19,58418.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-04-23_0000004962-19-000031.xlsx,Balance Sheet,"March 31, 2019","Long-term debt (includes debt issued by consolidated variable interest entities: 2019, $19,538; 2018, $19,509)",html:long-term-debt-includes-debt-issued-by-consolidated-variable-interest-entities-2019-19-538-2018-19-509,reported,
balance_sheet,html:other-liabilities,Other liabilities,1Q19,23287.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-04-23_0000004962-19-000031.xlsx,Balance Sheet,"March 31, 2019",Other liabilities,html:other-liabilities,reported,
balance_sheet,html:total-liabilities,Total liabilities,1Q19,174975.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-04-23_0000004962-19-000031.xlsx,Balance Sheet,"March 31, 2019",Total liabilities,html:total-liabilities,reported,
balance_sheet,html:common-shares-0-20-par-value-authorized-3-6-billion-shares-issued-and-outstanding-837-million-shares-as-of-march-31-2019-and-847-million-shares-as-of-december-31-2018,"Common shares, $0.20 par value, authorized 3.6 billion shares; issued and outstanding 837 million shares as of March 31, 2019 and 847 million shares as of December 31, 2018",1Q19,168.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-04-23_0000004962-19-000031.xlsx,Balance Sheet,"March 31, 2019","Common shares, $0.20 par value, authorized 3.6 billion shares; issued and outstanding 837 million shares as of March 31, 2019 and 847 million shares as of December 31, 2018",html:common-shares-0-20-par-value-authorized-3-6-billion-shares-issued-and-outstanding-837-million-shares-as-of-march-31-2019-and-847-million-shares-as-of-december-31-2018,reported,
balance_sheet,html:additional-paid-in-capital,Additional paid-in capital,1Q19,11963.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-04-23_0000004962-19-000031.xlsx,Balance Sheet,"March 31, 2019",Additional paid-in capital,html:additional-paid-in-capital,reported,
balance_sheet,html:retained-earnings,Retained earnings,1Q19,12686.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-04-23_0000004962-19-000031.xlsx,Balance Sheet,"March 31, 2019",Retained earnings,html:retained-earnings,reported,
balance_sheet,html:net-unrealized-debt-securities-gains-losses-net-of-tax-of-2019-3-2018-1,"Net unrealized debt securities gains (losses), net of tax of: 2019, $3; 2018, $(1)",1Q19,9.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-04-23_0000004962-19-000031.xlsx,Balance Sheet,"March 31, 2019","Net unrealized debt securities gains (losses), net of tax of: 2019, $3; 2018, $(1)",html:net-unrealized-debt-securities-gains-losses-net-of-tax-of-2019-3-2018-1,reported,
balance_sheet,html:foreign-currency-translation-adjustments-net-of-tax-of-2019-336-2018-300,"Foreign currency translation adjustments, net of tax of: 2019, $(336); 2018, $(300)",1Q19,-2125.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-04-23_0000004962-19-000031.xlsx,Balance Sheet,"March 31, 2019","Foreign currency translation adjustments, net of tax of: 2019, $(336); 2018, $(300)",html:foreign-currency-translation-adjustments-net-of-tax-of-2019-336-2018-300,reported,
balance_sheet,html:net-unrealized-pension-and-other-postretirement-benefits-net-of-tax-of-2019-181-2018-170,"Net unrealized pension and other postretirement benefits, net of tax of: 2019, $(181); 2018, $(170)",1Q19,-483.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-04-23_0000004962-19-000031.xlsx,Balance Sheet,"March 31, 2019","Net unrealized pension and other postretirement benefits, net of tax of: 2019, $(181); 2018, $(170)",html:net-unrealized-pension-and-other-postretirement-benefits-net-of-tax-of-2019-181-2018-170,reported,
balance_sheet,html:total-accumulated-other-comprehensive-loss,Total accumulated other comprehensive loss,1Q19,-2599.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-04-23_0000004962-19-000031.xlsx,Balance Sheet,"March 31, 2019",Total accumulated other comprehensive loss,html:total-accumulated-other-comprehensive-loss,reported,
balance_sheet,html:total-shareholders-equity,Total shareholders’ equity,1Q19,22218.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-04-23_0000004962-19-000031.xlsx,Balance Sheet,"March 31, 2019",Total shareholders’ equity,html:total-shareholders-equity,reported,
balance_sheet,html:total-liabilities-and-shareholders-equity,Total liabilities and shareholders’ equity,1Q19,197193.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-04-23_0000004962-19-000031.xlsx,Balance Sheet,"March 31, 2019",Total liabilities and shareholders’ equity,html:total-liabilities-and-shareholders-equity,reported,
balance_sheet,us-gaap:CashAndDueFromBanks,"Cash and due from banks (includes restricted cash of consolidated variable interest entities: 2026, $6; 2025, nil)",2Q19,4700.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-07-23_0000004962-19-000051.xlsx,Balance Sheet,"June 30, 2019",Cash and due from banks,us-gaap:CashAndDueFromBanks,reported,
balance_sheet,us-gaap:InterestBearingDepositsInBanks,"Interest-bearing deposits in other banks (includes restricted interest-bearing deposits of consolidated variable interest entities: 2026, $19; 2025, nil)",2Q19,22100.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-07-23_0000004962-19-000051.xlsx,Balance Sheet,"June 30, 2019","Interest-bearing deposits in other banks (includes securities purchased under resale agreements: 2019, $62; 2018, $64)",us-gaap:InterestBearingDepositsInBanks,reported,
balance_sheet,us-gaap:CashEquivalentsAtCarryingValue,Short-term investment securities,2Q19,69.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-07-23_0000004962-19-000051.xlsx,Balance Sheet,"June 30, 2019",Short-term investment securities,us-gaap:CashEquivalentsAtCarryingValue,reported,
balance_sheet,us-gaap:CashCashEquivalentsAndFederalFundsSold,Total cash and cash equivalents,2Q19,26869.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-07-23_0000004962-19-000051.xlsx,Balance Sheet,"June 30, 2019",Total cash and cash equivalents,us-gaap:CashCashEquivalentsAndFederalFundsSold,reported,
balance_sheet,us-gaap:AccountsReceivableNet,"Card Member receivables (includes gross receivables available to settle obligations of a consolidated variable interest entity: 2019, $7,836; 2018, $8,539), less reserves: 2019, $616; 2018, $573",2Q19,58092.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-07-23_0000004962-19-000051.xlsx,Balance Sheet,"June 30, 2019","Card Member receivables (includes gross receivables available to settle obligations of a consolidated variable interest entity: 2019, $7,836; 2018, $8,539), less reserves: 2019, $616; 2018, $573",us-gaap:AccountsReceivableNet,reported,
balance_sheet,us-gaap:OtherReceivables,"Other receivables, less reserves: 2019, $27; 2018, $25",2Q19,3173.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-07-23_0000004962-19-000051.xlsx,Balance Sheet,"June 30, 2019","Other receivables, less reserves: 2019, $27; 2018, $25",us-gaap:OtherReceivables,reported,
balance_sheet,us-gaap:LoansAndLeasesReceivableNetReportedAmount,"Card Member loans (includes gross loans available to settle obligations of a consolidated variable interest entity: 2019, $31,656; 2018, $33,194), less reserves: 2019, $2,168; 2018, $2,134",2Q19,81062.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-07-23_0000004962-19-000051.xlsx,Balance Sheet,"June 30, 2019","Card Member loans (includes gross loans available to settle obligations of a consolidated variable interest entity: 2019, $31,656; 2018, $33,194), less reserves: 2019, $2,168; 2018, $2,134",us-gaap:LoansAndLeasesReceivableNetReportedAmount,reported,
balance_sheet,us-gaap:NotesReceivableNet,"Card balances (includes gross amounts available to settle obligations of consolidated variable interest entities: 2026, $33,386; 2025, $33,378), less reserves for credit losses: 2026, $6,065; 2025, $6,089",2Q19,4059.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-07-23_0000004962-19-000051.xlsx,Balance Sheet,"June 30, 2019","Other loans, less reserves: 2019, $133; 2018, $124",us-gaap:NotesReceivableNet,reported,
balance_sheet,axp:DebtandEquitySecuritiesAvailableforsale,Investment securities,2Q19,8542.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-07-23_0000004962-19-000051.xlsx,Balance Sheet,"June 30, 2019",Investment securities,axp:DebtandEquitySecuritiesAvailableforsale,reported,
balance_sheet,us-gaap:PropertyPlantAndEquipmentNet,"Premises and equipment, less accumulated depreciation and amortization: 2026, $12,441; 2025, $12,039",2Q19,4658.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-07-23_0000004962-19-000051.xlsx,Balance Sheet,"June 30, 2019","Premises and equipment, less accumulated depreciation and amortization: 2019, $6,581; 2018, $6,015",us-gaap:PropertyPlantAndEquipmentNet,reported,
balance_sheet,us-gaap:OtherAssets,"Other assets, less reserves for credit losses: 2026, $121; 2025, $86",2Q19,11148.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-07-23_0000004962-19-000051.xlsx,Balance Sheet,"June 30, 2019","Other assets (includes restricted cash of consolidated variable interest entities: 2019, $75; 2018, $70)",us-gaap:OtherAssets,reported,
balance_sheet,us-gaap:Assets,Total assets,2Q19,197603.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-07-23_0000004962-19-000051.xlsx,Balance Sheet,"June 30, 2019",Total assets,us-gaap:Assets,reported,
balance_sheet,us-gaap:Deposits,Customer deposits,2Q19,72590.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-07-23_0000004962-19-000051.xlsx,Balance Sheet,"June 30, 2019",Customer deposits,us-gaap:Deposits,reported,
balance_sheet,axp:TravelersChequesOutstanding,Travelers Cheques and other prepaid products,2Q19,2014.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-07-23_0000004962-19-000051.xlsx,Balance Sheet,"June 30, 2019",Travelers Cheques and other prepaid products,axp:TravelersChequesOutstanding,reported,
balance_sheet,us-gaap:AccountsPayableCurrentAndNoncurrent,Accounts payable,2Q19,16518.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-07-23_0000004962-19-000051.xlsx,Balance Sheet,"June 30, 2019",Accounts payable,us-gaap:AccountsPayableCurrentAndNoncurrent,reported,
balance_sheet,us-gaap:ShortTermBorrowings,Short-term borrowings,2Q19,2827.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-07-23_0000004962-19-000051.xlsx,Balance Sheet,"June 30, 2019",Short-term borrowings,us-gaap:ShortTermBorrowings,reported,
balance_sheet,us-gaap:LongTermDebt,"Long-term debt (includes debt issued by consolidated variable interest entities: 2026, $13,278; 2025, $13,022)",2Q19,57736.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-07-23_0000004962-19-000051.xlsx,Balance Sheet,"June 30, 2019","Long-term debt (includes debt issued by consolidated variable interest entities: 2019, $18,185; 2018, $19,509)",us-gaap:LongTermDebt,reported,
balance_sheet,us-gaap:OtherLiabilities,Other liabilities,2Q19,22826.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-07-23_0000004962-19-000051.xlsx,Balance Sheet,"June 30, 2019",Other liabilities,us-gaap:OtherLiabilities,reported,
balance_sheet,us-gaap:Liabilities,Total liabilities,2Q19,174511.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-07-23_0000004962-19-000051.xlsx,Balance Sheet,"June 30, 2019",Total liabilities,us-gaap:Liabilities,reported,
balance_sheet,us-gaap:CommonStockValue,"Common shares, $0.20 par value, authorized 3.6 billion shares; issued and outstanding 682 million shares as of March 31, 2026 and 686 million shares as of December 31, 2025",2Q19,167.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-07-23_0000004962-19-000051.xlsx,Balance Sheet,"June 30, 2019","Common shares, $0.20 par value, authorized 3.6 billion shares; issued and outstanding 832 million shares as of June 30, 2019 and 847 million shares as of December 31, 2018",us-gaap:CommonStockValue,reported,
balance_sheet,us-gaap:AdditionalPaidInCapital,Additional paid-in capital,2Q19,11980.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-07-23_0000004962-19-000051.xlsx,Balance Sheet,"June 30, 2019",Additional paid-in capital,us-gaap:AdditionalPaidInCapital,reported,
balance_sheet,us-gaap:RetainedEarningsAccumulatedDeficit,Retained earnings,2Q19,13551.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-07-23_0000004962-19-000051.xlsx,Balance Sheet,"June 30, 2019",Retained earnings,us-gaap:RetainedEarningsAccumulatedDeficit,reported,
balance_sheet,us-gaap:AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,"Net unrealized debt securities gains (losses), net of tax of: 2019, $12; 2018, $(1)",2Q19,35.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-07-23_0000004962-19-000051.xlsx,Balance Sheet,"June 30, 2019","Net unrealized debt securities gains (losses), net of tax of: 2019, $12; 2018, $(1)",us-gaap:AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,reported,
balance_sheet,us-gaap:AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,"Foreign currency translation adjustments, net of tax of: 2019, $(307); 2018, $(300)",2Q19,-2161.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-07-23_0000004962-19-000051.xlsx,Balance Sheet,"June 30, 2019","Foreign currency translation adjustments, net of tax of: 2019, $(307); 2018, $(300)",us-gaap:AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,reported,
balance_sheet,us-gaap:AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,"Net unrealized pension and other postretirement benefits, net of tax of: 2019, $(177); 2018, $(170)",2Q19,-480.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-07-23_0000004962-19-000051.xlsx,Balance Sheet,"June 30, 2019","Net unrealized pension and other postretirement benefits, net of tax of: 2019, $(177); 2018, $(170)",us-gaap:AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,reported,
balance_sheet,us-gaap:AccumulatedOtherComprehensiveIncomeLossNetOfTax,Accumulated other comprehensive income (loss),2Q19,-2606.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-07-23_0000004962-19-000051.xlsx,Balance Sheet,"June 30, 2019",Total accumulated other comprehensive loss,us-gaap:AccumulatedOtherComprehensiveIncomeLossNetOfTax,reported,
balance_sheet,us-gaap:StockholdersEquity,Total shareholders’ equity,2Q19,23092.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-07-23_0000004962-19-000051.xlsx,Balance Sheet,"June 30, 2019",Total shareholders’ equity,us-gaap:StockholdersEquity,reported,
balance_sheet,us-gaap:LiabilitiesAndStockholdersEquity,Total liabilities and shareholders’ equity,2Q19,197603.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-07-23_0000004962-19-000051.xlsx,Balance Sheet,"June 30, 2019",Total liabilities and shareholders’ equity,us-gaap:LiabilitiesAndStockholdersEquity,reported,
balance_sheet,us-gaap:CashAndDueFromBanks,"Cash and due from banks (includes restricted cash of consolidated variable interest entities: 2026, $6; 2025, nil)",3Q19,3169.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-10-21_0000004962-19-000086.xlsx,Balance Sheet,"September 30,2019",Cash and due from banks,us-gaap:CashAndDueFromBanks,reported,
balance_sheet,us-gaap:InterestBearingDepositsInBanks,"Interest-bearing deposits in other banks (includes restricted interest-bearing deposits of consolidated variable interest entities: 2026, $19; 2025, nil)",3Q19,21081.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-10-21_0000004962-19-000086.xlsx,Balance Sheet,"September 30,2019","Interest-bearing deposits in other banks (includes securities purchased under resale agreements: 2019, $31; 2018, $64)",us-gaap:InterestBearingDepositsInBanks,reported,
balance_sheet,us-gaap:CashEquivalentsAtCarryingValue,Short-term investment securities,3Q19,16.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-10-21_0000004962-19-000086.xlsx,Balance Sheet,"September 30,2019",Short-term investment securities,us-gaap:CashEquivalentsAtCarryingValue,reported,
balance_sheet,us-gaap:CashCashEquivalentsAndFederalFundsSold,Total cash and cash equivalents,3Q19,24266.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-10-21_0000004962-19-000086.xlsx,Balance Sheet,"September 30,2019",Total cash and cash equivalents,us-gaap:CashCashEquivalentsAndFederalFundsSold,reported,
balance_sheet,us-gaap:AccountsReceivableNet,"Card Member receivables (includes gross receivables available to settle obligations of a consolidated variable interest entity: 2019, $7,836; 2018, $8,539), less reserves: 2019, $616; 2018, $573",3Q19,56010.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-10-21_0000004962-19-000086.xlsx,Balance Sheet,"September 30,2019","Card Member receivables (includes gross receivables available to settle obligations of a consolidated variable interest entity: 2019, $7,492; 2018, $8,539), less reserves: 2019, $615; 2018, $573",us-gaap:AccountsReceivableNet,reported,
balance_sheet,us-gaap:OtherReceivables,"Other receivables, less reserves: 2019, $27; 2018, $25",3Q19,2846.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-10-21_0000004962-19-000086.xlsx,Balance Sheet,"September 30,2019","Other receivables, less reserves: 2019, $22; 2018, $25",us-gaap:OtherReceivables,reported,
balance_sheet,us-gaap:LoansAndLeasesReceivableNetReportedAmount,"Card Member loans (includes gross loans available to settle obligations of a consolidated variable interest entity: 2019, $31,656; 2018, $33,194), less reserves: 2019, $2,168; 2018, $2,134",3Q19,81423.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-10-21_0000004962-19-000086.xlsx,Balance Sheet,"September 30,2019","Card Member loans (includes gross loans available to settle obligations of a consolidated variable interest entity: 2019, $31,144; 2018, $33,194), less reserves: 2019, $2,232; 2018, $2,134",us-gaap:LoansAndLeasesReceivableNetReportedAmount,reported,
balance_sheet,us-gaap:NotesReceivableNet,"Card balances (includes gross amounts available to settle obligations of consolidated variable interest entities: 2026, $33,386; 2025, $33,378), less reserves for credit losses: 2026, $6,065; 2025, $6,089",3Q19,4340.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-10-21_0000004962-19-000086.xlsx,Balance Sheet,"September 30,2019","Other loans, less reserves: 2019, $140; 2018, $124",us-gaap:NotesReceivableNet,reported,
balance_sheet,axp:DebtandEquitySecuritiesAvailableforsale,Investment securities,3Q19,8445.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-10-21_0000004962-19-000086.xlsx,Balance Sheet,"September 30,2019",Investment securities,axp:DebtandEquitySecuritiesAvailableforsale,reported,
balance_sheet,us-gaap:PropertyPlantAndEquipmentNet,"Premises and equipment, less accumulated depreciation and amortization: 2026, $12,441; 2025, $12,039",3Q19,4715.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-10-21_0000004962-19-000086.xlsx,Balance Sheet,"September 30,2019","Premises and equipment, less accumulated depreciation and amortization: 2019, $6,681; 2018, $6,015",us-gaap:PropertyPlantAndEquipmentNet,reported,
balance_sheet,us-gaap:OtherAssets,"Other assets, less reserves for credit losses: 2026, $121; 2025, $86",3Q19,12139.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-10-21_0000004962-19-000086.xlsx,Balance Sheet,"September 30,2019","Other assets (includes restricted cash of consolidated variable interest entities: 2019, $708; 2018, $70)",us-gaap:OtherAssets,reported,
balance_sheet,us-gaap:Assets,Total assets,3Q19,194184.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-10-21_0000004962-19-000086.xlsx,Balance Sheet,"September 30,2019",Total assets,us-gaap:Assets,reported,
balance_sheet,us-gaap:Deposits,Customer deposits,3Q19,73298.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-10-21_0000004962-19-000086.xlsx,Balance Sheet,"September 30,2019",Customer deposits,us-gaap:Deposits,reported,
balance_sheet,axp:TravelersChequesOutstanding,Travelers Cheques and other prepaid products,3Q19,1864.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-10-21_0000004962-19-000086.xlsx,Balance Sheet,"September 30,2019",Travelers Cheques and other prepaid products,axp:TravelersChequesOutstanding,reported,
balance_sheet,us-gaap:AccountsPayableCurrentAndNoncurrent,Accounts payable,3Q19,12866.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-10-21_0000004962-19-000086.xlsx,Balance Sheet,"September 30,2019",Accounts payable,us-gaap:AccountsPayableCurrentAndNoncurrent,reported,
balance_sheet,us-gaap:ShortTermBorrowings,Short-term borrowings,3Q19,2818.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-10-21_0000004962-19-000086.xlsx,Balance Sheet,"September 30,2019",Short-term borrowings,us-gaap:ShortTermBorrowings,reported,
balance_sheet,us-gaap:LongTermDebt,"Long-term debt (includes debt issued by consolidated variable interest entities: 2026, $13,278; 2025, $13,022)",3Q19,58474.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-10-21_0000004962-19-000086.xlsx,Balance Sheet,"September 30,2019","Long-term debt (includes debt issued by consolidated variable interest entities: 2019, $20,235; 2018, $19,509)",us-gaap:LongTermDebt,reported,
balance_sheet,us-gaap:OtherLiabilities,Other liabilities,3Q19,21839.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-10-21_0000004962-19-000086.xlsx,Balance Sheet,"September 30,2019",Other liabilities,us-gaap:OtherLiabilities,reported,
balance_sheet,us-gaap:Liabilities,Total liabilities,3Q19,171159.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2019-10-21_0000004962-19-000086.xlsx,Balance Sheet,"September 30,2019",Total liabilities,us-gaap:Liabilities,reported,
